id,nom,chemin,type,niveau,theme,notion,sequence_possible,statut,qualite,reutilisable,a_refondre,commentaire,source,audience,publishable,copie_dans_banques,evidence_category,hash,symlink
T01-T16-fiche-cours-diviser-pour-regner-tri-fusion,T16_fiche_cours_diviser_pour_regner_tri_fusion.md,03_progressions/fiches_cours/terminale/T16/T16_fiche_cours_diviser_pour_regner_tri_fusion.md,document,terminale,Algorithmique avancée,diviser pour régner,T16,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,8910f8ae318b290a88df53edf59c029f4dc510e99dfad70b810c9d5ffe760d91,non
T01-T17-fiche-cours-programmation-dynamique,T17_fiche_cours_programmation_dynamique.md,03_progressions/fiches_cours/terminale/T17/T17_fiche_cours_programmation_dynamique.md,document,terminale,Algorithmique avancée,programmation dynamique,T17,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,37f60a8eb0d08555b1ab36614988d4815fdf08b7dcc67719bc0a2cd81bc1bd01,non
T01-T18-fiche-cours-boyer-moore,T18_fiche_cours_boyer_moore.md,03_progressions/fiches_cours/terminale/T18/T18_fiche_cours_boyer_moore.md,document,terminale,Recherche textuelle,Boyer-Moore,T18,needs_review,basse,oui,oui,BO 2019,adapted_from_drive,mixte,non,non,autre,aafa9fce8b872ac0e6e0a9afb82ca530f2f64940d2b09a9ef48c93b5a0c210c6,non
T01-T19-fiche-cours-bac-pratique-grand-oral-projet,T19_fiche_cours_bac_pratique_grand_oral_projet.md,03_progressions/fiches_cours/terminale/T19/T19_fiche_cours_bac_pratique_grand_oral_projet.md,document,terminale,Synthèse,révision projet oral,T19,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,exercise,4d4ab4f5a4ace72fe078390214a6334750a1053f3720bbb0d68ead6491dc9798,non
T01-T00-bareme-diagnostic-tests,T00_bareme_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_bareme_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,a16672ba88586c8ccc544a26f7c25652b26006985a3d0b14213bdcbfb3792dc8,non
T01-T00-corrige-diagnostic-tests,T00_corrige_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_corrige_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,2424fd868596efab20e29612173bca23b151f583c7217bea4199444a4940b6a1,non
T01-T00-cours-diagnostic-tests,T00_cours_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_cours_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,5439f9eaba9664f0c2d906ef2ef1b2f8c8ee626f4536bf8a55bcca77327a634f,non
T01-T00-evaluation-diagnostic-tests,T00_evaluation_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_evaluation_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,5477b308baeb2311a4868e49da7ff7eed2d54b0cde3224225abbb91e4ffc185a,non
T01-T00-remediation-diagnostic-tests,T00_remediation_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_remediation_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,6cf855dfe78de43c5b559edf4273dc6a2767c7463165b0fc2d7630d9d9f46f29,non
T01-T00-td-diagnostic-tests,T00_td_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_td_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,bc4f916a20307e9ebc4d6b1ddaf689461a04e49514396d39c82a16ae865ca46d,non
T01-T00-tp-diagnostic-tests,T00_tp_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_tp_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,bdf6c9487a3c2eba2ab1af8c18e6e0f0b8900838e42df240e696098c840cd1f3,non
T01-T00-trace-diagnostic-tests,T00_trace_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_trace_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,26291f1abc2b41bfb8ee978d9e6a458557cafa0d0f955124af70a6a301a3a084,non
T01-T00-version-amenagee-diagnostic-tests,T00_version_amenagee_diagnostic_tests.md,03_progressions/supports/terminale/T00/T00_version_amenagee_diagnostic_tests.md,document,terminale,Reprise Python et tests,"fonction, assertion, cas limite, spécification",T00,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,98bcfb147efddd8bd3b1d3bb9f303f51b052019e8c031da818005e2480ad93ca,non
T01-T01-bareme-interface-implementation-complement,T01_bareme_interface_implementation_complement.md,03_progressions/supports/terminale/T01/T01_bareme_interface_implementation_complement.md,document,terminale,Structures de données abstraites,"interface, implémentation, pile, file, liste chaînée, tableau",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,108298f200f3d215b462d1c1a6a1e774c27e0419571ec9871f2f1f7d39702875,non
T01-T01-bareme-interfaces-structures,T01_bareme_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_bareme_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,239b24c30f81fc98830e018732954c02e9f4fc258c879f92e6d7a3e4e02018b3,non
T01-T01-corrige-interface-implementation-complement,T01_corrige_interface_implementation_complement.md,03_progressions/supports/terminale/T01/T01_corrige_interface_implementation_complement.md,document,terminale,Structures de données abstraites,"interface, implémentation, pile, file, liste chaînée, tableau",T01,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,92cba3fb1eb152a6a76c2dffec8725bfc66993bfa0de483136496863512bb2f8,non
T01-T01-corrige-interfaces-structures,T01_corrige_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_corrige_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,1f4a94cadfc9c039ac79b766e566123a40bb5c08eea663056b0fca16abc9a0cd,non
T01-T01-cours-interface-implementation-complement,T01_cours_interface_implementation_complement.md,03_progressions/supports/terminale/T01/T01_cours_interface_implementation_complement.md,document,terminale,Structures de données abstraites,"interface, implémentation, pile, file, liste chaînée, tableau",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,99ac0c43584190617b794215c5aafd6d2c3c78aa73b34fed9ade8d99534be79f,non
T01-T01-cours-interfaces-structures,T01_cours_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_cours_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,e1ced863e3c9dd001a5ce0dfd45c86b8f047ed3e6aefcd22516c0ee26504f891,non
T01-T01-evaluation-interface-implementation-complement,T01_evaluation_interface_implementation_complement.md,03_progressions/supports/terminale/T01/T01_evaluation_interface_implementation_complement.md,document,terminale,Structures de données abstraites,"interface, implémentation, pile, file, liste chaînée, tableau",T01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,1d12cc1fdf928b4752dad1a0ecf99d09543dad329544c105e15fefb56bd85b1b,non
T01-T01-evaluation-interfaces-structures,T01_evaluation_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_evaluation_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,cf6468e38808dfd4242185ff533b03b9260a8748e44fc5eb8f2fe67208bf196d,non
T01-T01-remediation-interfaces-structures,T01_remediation_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_remediation_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,d67c009b4ab9aebcf51d23021971aaf9b51f90aebc161dde53b331550aba096a,non
T01-T01-td-interface-implementation-complement,T01_td_interface_implementation_complement.md,03_progressions/supports/terminale/T01/T01_td_interface_implementation_complement.md,document,terminale,Structures de données abstraites,"interface, implémentation, pile, file, liste chaînée, tableau",T01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,b97a8e6de9735e8bb84e08bce407847e5adc532879376697f23dc2ef15a05a78,non
T01-T01-td-interfaces-structures,T01_td_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_td_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,098f47ebaa25b0cbf6339e16b9ea5522ef2aa1462ecd9fd746c08e7a05002026,non
T01-T01-tp-interface-implementation-complement,T01_tp_interface_implementation_complement.md,03_progressions/supports/terminale/T01/T01_tp_interface_implementation_complement.md,document,terminale,Structures de données abstraites,"interface, implémentation, pile, file, liste chaînée, tableau",T01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,7e9eaec29ce24236e529701f777240bf00a06daa887fca910e18a8cb26ead690,non
T01-T01-tp-interfaces-structures,T01_tp_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_tp_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,90395a3bd401b5822a80d8b0aad5f76d3217c10c0cf7e136a2e213573c98b329,non
T01-T01-trace-interface-implementation-complement,T01_trace_interface_implementation_complement.md,03_progressions/supports/terminale/T01/T01_trace_interface_implementation_complement.md,document,terminale,Structures de données abstraites,"interface, implémentation, pile, file, liste chaînée, tableau",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,8e2aa20e73f92d0de51e06153a4ebdd3d02207f6df8cc9a448e7ef558d914609,non
T01-T01-trace-interfaces-structures,T01_trace_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_trace_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,4b943857689244fa5eac77ee83501b44c6172630067ddac14c721a4ceda98b43,non
T01-T01-version-amenagee-interfaces-structures,T01_version_amenagee_interfaces_structures.md,03_progressions/supports/terminale/T01/T01_version_amenagee_interfaces_structures.md,document,terminale,Structures de données abstraites,"interface, invariant, pile, file",T01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,fb5e8566625ea644e2cb0a08fcfb3b1c83c25405cffa1ee090f8135da5da9d6a,non
T01-T02-bareme-classes-objets,T02_bareme_classes_objets.md,03_progressions/supports/terminale/T02/T02_bareme_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,5aca81459aa1f6c88f2395be2c8352f318f4caf99ceab6e58743f4f8b0b895a1,non
T01-T02-corrige-classes-objets,T02_corrige_classes_objets.md,03_progressions/supports/terminale/T02/T02_corrige_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,345d135d08a7bae493b133f1ac014617ad8cf2be733b52a1c6c67de73899a3ea,non
T01-T02-cours-classes-objets,T02_cours_classes_objets.md,03_progressions/supports/terminale/T02/T02_cours_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,5608c95276a8accc4e7b692311f7cff24f10c4734bdac27ceb8a2efc444ab830,non
T01-T02-evaluation-classes-objets,T02_evaluation_classes_objets.md,03_progressions/supports/terminale/T02/T02_evaluation_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,ecd5849ac13937def3bc0a87937cab7bdfd44efa91d084ab8c2c19aec3c6788b,non
T01-T02-remediation-classes-objets,T02_remediation_classes_objets.md,03_progressions/supports/terminale/T02/T02_remediation_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,285611c27fcf2feb91e07043bb1ba5e4c69fa890dc09bf66e771027af694ae2f,non
T01-T02-td-classes-objets,T02_td_classes_objets.md,03_progressions/supports/terminale/T02/T02_td_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,175beef30e930c85818bf362b00b96588b4faacbf6d142fae8b814198f161736,non
T01-T02-tp-classes-objets,T02_tp_classes_objets.md,03_progressions/supports/terminale/T02/T02_tp_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,e24ceec5952e82503a4cc8783917783da15efa5c3265787e0e9c42f6ec03536a,non
T01-T02-trace-classes-objets,T02_trace_classes_objets.md,03_progressions/supports/terminale/T02/T02_trace_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,e62034af3ed01db273b2e7ca084103dcda7ac125316d59d3ff30caab752bf541,non
T01-T02-version-amenagee-classes-objets,T02_version_amenagee_classes_objets.md,03_progressions/supports/terminale/T02/T02_version_amenagee_classes_objets.md,document,terminale,Programmation orientée objet,"classe, attribut, méthode, invariant",T02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,6dda10d2d5dc9669b423bab691033b0420abea0661cc648956194e7f2a58ab4a,non
T01-T03-bareme-piles-files-dictionnaires,T03_bareme_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_bareme_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,ef22b3b0ea7d7790a961c870fedcc4d668ee6d174fe224915deea0af9b251cab,non
T01-T03-bareme-recherche-liste-dictionnaire,T03_bareme_recherche_liste_dictionnaire.md,03_progressions/supports/terminale/T03/T03_bareme_recherche_liste_dictionnaire.md,document,terminale,Structures linéaires et tables associatives,"recherche, liste, dictionnaire, index, clé, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,624142852d276a6bbac5d797ddffaa4bdcac9c9f1b495cd54dfec68a0a8d546f,non
T01-T03-corrige-piles-files-dictionnaires,T03_corrige_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_corrige_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,37117abda70aacac2ffa361228332b8475f17479f6a958f29c37367ab249ae32,non
T01-T03-corrige-recherche-liste-dictionnaire,T03_corrige_recherche_liste_dictionnaire.md,03_progressions/supports/terminale/T03/T03_corrige_recherche_liste_dictionnaire.md,document,terminale,Structures linéaires et tables associatives,"recherche, liste, dictionnaire, index, clé, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,a7933e8b62b3507ae03c29204d3b164f456dacffda8e4d6fb3b997f4a0859567,non
T01-T03-cours-piles-files-dictionnaires,T03_cours_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_cours_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,89a2506b28e5081408d5e98271aade7ee1fc5131b8cbcfc1299e7ae043a6d3c2,non
T01-T03-cours-recherche-liste-dictionnaire,T03_cours_recherche_liste_dictionnaire.md,03_progressions/supports/terminale/T03/T03_cours_recherche_liste_dictionnaire.md,document,terminale,Structures linéaires et tables associatives,"recherche, liste, dictionnaire, index, clé, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,7eaade1c74b378db5095e507f59e337f095e4d5d8cf0009cdb8a123adda7159c,non
T01-T03-evaluation-piles-files-dictionnaires,T03_evaluation_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_evaluation_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,2016f64f1d0f1a3f9a6f243fd5950a4da6caa54bb40e47b89cd40aa57d8abdb3,non
T01-T03-evaluation-recherche-liste-dictionnaire,T03_evaluation_recherche_liste_dictionnaire.md,03_progressions/supports/terminale/T03/T03_evaluation_recherche_liste_dictionnaire.md,document,terminale,Structures linéaires et tables associatives,"recherche, liste, dictionnaire, index, clé, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,cb89c750f24c2b4e5d6a24eacbd45653b676fda9ed6139fedd1578f85ca28837,non
T01-T03-remediation-piles-files-dictionnaires,T03_remediation_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_remediation_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,a14c08b5ccff3455767ec9b179efff5d50b8485bbd57d0cc91a0814490874a6a,non
T01-T03-td-piles-files-dictionnaires,T03_td_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_td_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,dfb6d9ddb9ffccccd4780a26f98d901828df1f5ce07274267a3a697fc979d98c,non
T01-T03-td-recherche-liste-dictionnaire,T03_td_recherche_liste_dictionnaire.md,03_progressions/supports/terminale/T03/T03_td_recherche_liste_dictionnaire.md,document,terminale,Structures linéaires et tables associatives,"recherche, liste, dictionnaire, index, clé, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,8004bd3d56bc439f6720e62c69d6b317c01df0f7bf91391929b2a477d4237bb0,non
T01-T03-tp-piles-files-dictionnaires,T03_tp_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_tp_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,ee6a4f68668dc47e9b1f701465b156953afb55aa25b67c3248217564d99765ad,non
T01-T03-tp-recherche-liste-dictionnaire,T03_tp_recherche_liste_dictionnaire.md,03_progressions/supports/terminale/T03/T03_tp_recherche_liste_dictionnaire.md,document,terminale,Structures linéaires et tables associatives,"recherche, liste, dictionnaire, index, clé, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,a076f1a7866f350aac20b96e5308cf2fb79a95afcf9ad653737dedc9d82bdc74,non
T01-T03-trace-piles-files-dictionnaires,T03_trace_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_trace_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,33ba5f298ad7bc7c2b87aea4124bd7d283221c6fab56d3321a46af5838c1e49d,non
T01-T03-trace-recherche-liste-dictionnaire,T03_trace_recherche_liste_dictionnaire.md,03_progressions/supports/terminale/T03/T03_trace_recherche_liste_dictionnaire.md,document,terminale,Structures linéaires et tables associatives,"recherche, liste, dictionnaire, index, clé, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,476046150918827a1e8a41a18c0f82253272893cfaf613710a886caffffdf8e7,non
T01-T03-version-amenagee-piles-files-dictionnaires,T03_version_amenagee_piles_files_dictionnaires.md,03_progressions/supports/terminale/T03/T03_version_amenagee_piles_files_dictionnaires.md,document,terminale,Structures linéaires et tables associatives,"pile, file, dictionnaire, complexité",T03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,b97d68da4cd61f6e5315dd0cfa0aa3fb92107dbd3de40dac4d42499f9c062ca5,non
T01-T04-bareme-recursivite,T04_bareme_recursivite.md,03_progressions/supports/terminale/T04/T04_bareme_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,20f1eaaff8e615fc91846e5cb1cc02ee707650eec12ded41911504ae08fc1ff7,non
T01-T04-corrige-recursivite,T04_corrige_recursivite.md,03_progressions/supports/terminale/T04/T04_corrige_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,aa4fefb06143e1dbe0a33c1a2a385457e4b1d2655e59e5c49d42729303ab37ab,non
T01-T04-cours-recursivite,T04_cours_recursivite.md,03_progressions/supports/terminale/T04/T04_cours_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,8764468e1dd570c9e8b56a2d1f974670ce7b603a302e6982e7790ee75cc2650c,non
T01-T04-evaluation-recursivite,T04_evaluation_recursivite.md,03_progressions/supports/terminale/T04/T04_evaluation_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,bd942f6c11c0f9c63fce53d5a98d24e484ed65bc9b585facc9799f3498df5b94,non
T01-T04-remediation-recursivite,T04_remediation_recursivite.md,03_progressions/supports/terminale/T04/T04_remediation_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,130e591abb40f2164b2bbefd02cb16658a27b4840eeeac78ca418417767d53c4,non
T01-T04-td-recursivite,T04_td_recursivite.md,03_progressions/supports/terminale/T04/T04_td_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,673c7e4d453d2c784858f0cc223ed131fcedaa3dd2c3bee94e7615dc1a361017,non
T01-T04-tp-recursivite,T04_tp_recursivite.md,03_progressions/supports/terminale/T04/T04_tp_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,dde151af75527b25a5d7d911d324a197d4d779e3b4ccfc862235b9470799dca7,non
T01-T04-trace-recursivite,T04_trace_recursivite.md,03_progressions/supports/terminale/T04/T04_trace_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,ddb1b85b7784f2c574cbd5960c7af5ae63bee85d213dce143ea6ff964b4f3c62,non
T01-T04-version-amenagee-recursivite,T04_version_amenagee_recursivite.md,03_progressions/supports/terminale/T04/T04_version_amenagee_recursivite.md,document,terminale,Langage et preuve de terminaison,"appel récursif, cas de base, terminaison, pile d’appels",T04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,4450f525391f773d6801eae8fb197c52686743d479acbf9fab967266fca26eee,non
T01-T05-bareme-arbres-binaires,T05_bareme_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_bareme_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,003a583b8cdca3357af916dd62670069714c975e0da1605a26973e4fe3e58479,non
T01-T05-bareme-arbres-mesures-parcours-complement,T05_bareme_arbres_mesures_parcours_complement.md,03_progressions/supports/terminale/T05/T05_bareme_arbres_mesures_parcours_complement.md,document,terminale,Arbres et algorithmes,"arbre binaire, taille, hauteur, feuilles, parcours en largeur, file",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,756419f9dbbdf4bf1ca06ff350735c9ee724e128ce6e414ad95ab92b9884d614,non
T01-T05-corrige-arbres-binaires,T05_corrige_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_corrige_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,49c2945ed8b43ea3de04dec165b7d28ead96e7376e8bb276bbe794134f1f54f9,non
T01-T05-corrige-arbres-mesures-parcours-complement,T05_corrige_arbres_mesures_parcours_complement.md,03_progressions/supports/terminale/T05/T05_corrige_arbres_mesures_parcours_complement.md,document,terminale,Arbres et algorithmes,"arbre binaire, taille, hauteur, feuilles, parcours en largeur, file",T05,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,ee45e1b4d5e197cf12ae0b34bd8fefe8ee18ac6f05dced92d6303dfe16b15ff0,non
T01-T05-cours-arbres-binaires,T05_cours_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_cours_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,7e0e049f1e5c9c6fbec47b7fc3cb95549dd4bf2d11ef16ef0a248315b664c9c2,non
T01-T05-cours-arbres-mesures-parcours-complement,T05_cours_arbres_mesures_parcours_complement.md,03_progressions/supports/terminale/T05/T05_cours_arbres_mesures_parcours_complement.md,document,terminale,Arbres et algorithmes,"arbre binaire, taille, hauteur, feuilles, parcours en largeur, file",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,228cb541cd3a1733b061ea835ebfd8e7647f026f221fcc98d2f8524bc2de2be6,non
T01-T05-evaluation-arbres-binaires,T05_evaluation_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_evaluation_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,07192f0d5ca945e72e67976dc3abbdfcb710ce6d857d148154ecee1b069e7aac,non
T01-T05-evaluation-arbres-mesures-parcours-complement,T05_evaluation_arbres_mesures_parcours_complement.md,03_progressions/supports/terminale/T05/T05_evaluation_arbres_mesures_parcours_complement.md,document,terminale,Arbres et algorithmes,"arbre binaire, taille, hauteur, feuilles, parcours en largeur, file",T05,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,664eb3e7936fe29c5b507d98470df9ed4fa5ce4006c2f9f2db66258ca530cf9b,non
T01-T05-remediation-arbres-binaires,T05_remediation_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_remediation_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,e5689715f92d068a864fd717b9f8d701a6b1acdeec84af0a56d1a920595ffcf0,non
